,Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Goals,Away_Goals,Outcome,Home_Win,Home_Attack,Away_Attack,Home_Team_Outcome_sum_10,Away_Team_Outcome_sum_10
1235,RB Leipzig,Greuther FÃ¼rth,4-1,https://www.besoccer.com/match/rb-leipzig/greuther-furth/2022,2022,9,bundesliga,85,57,4.0,1.0,1.0,1.0,1.8584070796460177,0.6653225806451614,2.0,4.0
1236,Wolfsburg,SC Freiburg,0-2,https://www.besoccer.com/match/wolfsburg/sc-freiburg/2022,2022,9,bundesliga,78,71,0.0,2.0,-1.0,0.0,0.5377358490566038,1.068840579710145,1.0,-2.0
1237,Arminia Bielefeld,B. Dortmund,1-3,https://www.besoccer.com/match/arminia-bielefeld/borussia-dortmund/2022,2022,9,bundesliga,63,88,1.0,3.0,-1.0,0.0,0.13695652173913045,1.4207650273224044,-1.0,1.0
1238,Hertha BSC,B. MÃ¶nchengladbach,1-0,https://www.besoccer.com/match/hertha-bsc/borussia-monchengla/2022,2022,9,bundesliga,73,82,1.0,0.0,1.0,1.0,0.7151515151515151,0.8636363636363636,-1.0,2.0
1239,KÃ¶ln,B. Leverkusen,2-2,https://www.besoccer.com/match/1-fc-koln/bayer-leverkusen/2022,2022,9,bundesliga,72,82,2.0,2.0,0.0,0.0,1.2014563106796117,2.454545454545454,3.0,-3.0
1240,Stuttgart,Union Berlin,1-1,https://www.besoccer.com/match/stuttgart/1-fc-union-berlin/2022,2022,9,bundesliga,72,71,1.0,1.0,0.0,0.0,1.463302752293578,1.7183098591549297,0.0,0.0
1241,VfL Bochum,Eintracht Frankfurt,2-0,https://www.besoccer.com/match/bochum/eintracht-frankfurt/2022,2022,9,bundesliga,62,78,2.0,0.0,1.0,1.0,0.5463917525773195,1.273972602739726,0.0,0.0
1242,Eibar,AlmerÃ­a,1-0,https://www.besoccer.com/match/eibar/almeria/2022,2022,10,segunda_division,62,61,1.0,0.0,1.0,1.0,1.3833333333333333,2.0705882352941174,1.0,-1.0
1243,SD Amorebieta,FC Cartagena,2-3,https://www.besoccer.com/match/amorebieta/cartagena/2022,2022,10,segunda_division,43,52,2.0,3.0,-1.0,0.0,1.1849999999999998,0.6292682926829268,1.0,3.0
1244,Girona,Huesca,1-3,https://www.besoccer.com/match/girona-fc/huesca/2022,2022,10,segunda_division,65,58,1.0,3.0,-1.0,0.0,0.7787610619469026,1.3026315789473684,0.0,1.0
1245,Las Palmas,Tenerife,2-1,https://www.besoccer.com/match/ud-palmas/tenerife/2022,2022,10,segunda_division,63,59,2.0,1.0,1.0,1.0,1.5495495495495495,1.4736842105263157,3.0,-2.0
1246,MÃ¡laga,Real Zaragoza,1-1,https://www.besoccer.com/match/malaga/real-zaragoza/2022,2022,10,segunda_division,60,58,1.0,1.0,0.0,0.0,0.7924528301886793,1.0714285714285714,3.0,0.0
1247,Real Sporting,AlcorcÃ³n,1-0,https://www.besoccer.com/match/sporting-gijon/ad-alcorcon/2022,2022,10,segunda_division,61,57,1.0,0.0,1.0,1.0,1.3885869565217392,0.8142857142857143,4.0,2.0
1248,UD Ibiza,MirandÃ©s,0-2,https://www.besoccer.com/match/ibiza-eivissa/mirandes/2022,2022,10,segunda_division,50,53,0.0,2.0,-1.0,0.0,1.2034883720930232,0.7870370370370371,1.0,1.0
1249,LeganÃ©s,Real Valladolid,0-2,https://www.besoccer.com/match/leganes/valladolid/2022,2022,10,segunda_division,62,70,0.0,2.0,-1.0,0.0,0.5825892857142857,1.0684931506849316,0.0,1.0
1250,Burgos,Lugo,1-1,https://www.besoccer.com/match/burgos-cf/lugo/2022,2022,10,segunda_division,46,50,1.0,1.0,0.0,0.0,0.794392523364486,1.3102409638554218,1.0,1.0
1251,R. Sociedad B,Real Oviedo,1-1,https://www.besoccer.com/match/real-sociedad-b/real-oviedo/2022,2022,10,segunda_division,49,56,1.0,1.0,0.0,0.0,0.6214876033057852,1.0657894736842106,-1.0,0.0
1252,Ponferradina,Fuenlabrada,0-0,https://www.besoccer.com/match/ponferradina-sd/fuenlabrada/2022,2022,10,segunda_division,55,56,0.0,0.0,0.0,0.0,1.575757575757576,0.5185185185185185,4.0,0.0
1253,Spezia,Genoa,1-1,https://www.besoccer.com/match/asd-spezia/genoa/2022,2022,10,serie_a,64,72,1.0,1.0,0.0,0.0,0.7334710743801653,0.9529411764705881,-2.0,2.0
1254,Venezia,Salernitana,1-2,https://www.besoccer.com/match/venezia/salernitana-calcio-1919/2022,2022,10,serie_a,56,55,1.0,2.0,-1.0,0.0,0.5839416058394161,0.5023584905660378,0.0,4.0
1255,Milan,Torino,1-0,https://www.besoccer.com/match/milan/torino-fc/2022,2022,10,serie_a,87,74,1.0,0.0,1.0,1.0,1.5807086614173227,0.5,4.0,1.0
1256,Juventus,Sassuolo,1-2,https://www.besoccer.com/match/juventus-fc/us-sassuolo-calcio/2022,2022,10,serie_a,93,76,1.0,2.0,-1.0,0.0,0.7261029411764706,1.146551724137931,1.0,1.0
1257,Sampdoria,Atalanta,1-3,https://www.besoccer.com/match/sampdoria/atalanta/2022,2022,10,serie_a,75,86,1.0,3.0,-1.0,0.0,0.808450704225352,1.4802631578947367,-1.0,-3.0
1258,Udinese,Hellas Verona,1-1,https://www.besoccer.com/match/udinese/hellas-verona-fc/2022,2022,10,serie_a,71,69,1.0,1.0,0.0,0.0,0.6895522388059702,1.1720183486238531,-1.0,2.0
1259,Cagliari,Roma,1-2,https://www.besoccer.com/match/cagliari/roma/2022,2022,10,serie_a,72,86,1.0,2.0,-1.0,0.0,0.9107692307692308,1.3504273504273505,-1.0,2.0
1260,Empoli,Inter,0-2,https://www.besoccer.com/match/empoli-fc/internazionale/2022,2022,10,serie_a,75,91,0.0,2.0,-1.0,0.0,0.8015267175572519,1.480373831775701,-3.0,-2.0
1261,Lazio,Fiorentina,1-0,https://www.besoccer.com/match/lazio/fiorentina/2022,2022,10,serie_a,84,79,1.0,0.0,1.0,1.0,2.032258064516129,0.8205128205128205,3.0,-1.0
1262,Napoli,Bologna,3-0,https://www.besoccer.com/match/napoli/bologna/2022,2022,10,serie_a,90,70,3.0,0.0,1.0,1.0,1.011111111111111,0.6581196581196581,4.0,2.0
1263,Arouca,Tondela,2-0,https://www.besoccer.com/match/arouca/tondela/2022,2022,10,primeira_liga,56,63,2.0,0.0,1.0,1.0,0.9042553191489362,1.0917721518987342,-1.0,2.0
1264,Porto,Boavista,4-1,https://www.besoccer.com/match/fc-porto/boavista/2022,2022,10,primeira_liga,91,66,4.0,1.0,1.0,1.0,2.161290322580645,0.8571428571428571,4.0,2.0
1265,Estoril,Benfica,1-1,https://www.besoccer.com/match/estoril/benfica/2022,2022,10,primeira_liga,63,91,1.0,1.0,0.0,0.0,0.7395833333333334,2.2285714285714286,0.0,-5.0
1266,Sporting CP,VitÃ³ria GuimarÃ£es,1-0,https://www.besoccer.com/match/sporting-lisbon/vitoria-guimaraes/2022,2022,10,primeira_liga,88,77,1.0,0.0,1.0,1.0,1.1921568627450982,0.8904109589041096,4.0,-1.0
1267,MarÃ­timo,Gil Vicente,1-2,https://www.besoccer.com/match/maritimo/gil-vicente/2022,2022,10,primeira_liga,66,60,1.0,2.0,-1.0,0.0,0.5393258426966292,0.8658536585365854,-1.0,0.0
1268,Belenenses SAD,CD Santa Clara,2-1,https://www.besoccer.com/match/cf-os-belenenses-ii/santa-clara/2022,2022,10,primeira_liga,37,64,2.0,1.0,1.0,1.0,0.550531914893617,0.445945945945946,-2.0,3.0
1269,FamalicÃ£o,Vizela,1-1,https://www.besoccer.com/match/famalicao/vizela/2022,2022,10,primeira_liga,65,59,1.0,1.0,0.0,0.0,0.5416666666666666,0.4485294117647059,-2.0,2.0
1270,Sporting Braga,Portimonense,3-0,https://www.besoccer.com/match/sporting-braga/portimonense/2022,2022,10,primeira_liga,83,64,3.0,0.0,1.0,1.0,1.1020408163265305,1.3125,0.0,-3.0
1271,Moreirense,PaÃ§os de Ferreira,1-1,https://www.besoccer.com/match/moreirense-fc/pacos-ferreira/2022,2022,10,primeira_liga,67,68,1.0,1.0,0.0,0.0,1.2314814814814814,0.67,-1.0,1.0
1272,Chaves,Trofense,0-0,https://www.besoccer.com/match/chaves/trofense/2022,2022,10,segunda_liga,57,42,0.0,0.0,0.0,0.0,1.7,0.649390243902439,3.0,2.0
1273,LeixÃµes,Benfica II,1-2,https://www.besoccer.com/match/leixoes/benfica-ii/2022,2022,10,segunda_liga,55,54,1.0,2.0,-1.0,0.0,1.1271028037383177,1.4939024390243902,2.0,-1.0
1274,Mafra,SC Covilha,1-1,https://www.besoccer.com/match/mafra/sporting-covilha/2022,2022,10,segunda_liga,49,55,1.0,1.0,0.0,0.0,0.3142857142857143,0.5282608695652175,0.0,1.0
1275,CF Estrela,Porto II,0-0,https://www.besoccer.com/match/cf-estrela-de-amadora/porto-ii/2022,2022,10,segunda_liga,50,52,0.0,0.0,0.0,0.0,1.2105263157894737,1.2857142857142856,1.0,0.0
1276,Rio Ave,Academico Viseu,1-2,https://www.besoccer.com/match/rio-ave/academico-viseu/2022,2022,10,segunda_liga,70,52,1.0,2.0,-1.0,0.0,1.3980582524271845,1.078125,2.0,2.0
1277,Feirense,Casa Pia,1-1,https://www.besoccer.com/match/feirense/casa-pia/2022,2022,10,segunda_liga,60,49,1.0,1.0,0.0,0.0,1.0112,0.6683544303797468,1.0,1.0
1278,Varzim,Vilafranquense,0-2,https://www.besoccer.com/match/varzim/vilafranquense/2022,2022,10,segunda_liga,53,42,0.0,2.0,-1.0,0.0,0.7675438596491229,0.6233766233766234,-1.0,2.0
1279,Farense,Penafiel,2-2,https://www.besoccer.com/match/farense/penafiel/2022,2022,10,segunda_liga,56,56,2.0,2.0,0.0,0.0,0.7650862068965517,0.6375,0.0,1.0
1280,AcadÃ©mica,Nacional,1-2,https://www.besoccer.com/match/academica/nacional/2022,2022,10,segunda_liga,57,55,1.0,2.0,-1.0,0.0,0.7692307692307693,0.8333333333333334,-2.0,1.0
1281,Nuova Cosenza,Ternana Calcio,3-1,https://www.besoccer.com/match/nuova-cosenza/ternana-calcio/2022,2022,10,serie_b,46,49,3.0,1.0,1.0,1.0,1.0458715596330277,1.1288659793814433,3.0,1.0
1282,Vicenza,AC Monza,1-1,https://www.besoccer.com/match/vicenza-calcio/ac-monza-brianza-1912/2022,2022,10,serie_b,46,52,1.0,1.0,0.0,0.0,0.17289719626168223,0.316,-4.0,2.0
1283,US Alessandria,Frosinone,1-1,https://www.besoccer.com/match/us-alessandria-1912/frosinone-calcio/2022,2022,10,serie_b,49,59,1.0,1.0,0.0,0.0,0.7168141592920354,0.9595959595959597,0.0,-2.0
1284,Ascoli,SPAL,0-1,https://www.besoccer.com/match/ascoli/spal-1907/2022,2022,10,serie_b,51,60,0.0,1.0,-1.0,0.0,0.6826923076923077,0.2,-1.0,3.0
1285,Brescia,Lecce,1-1,https://www.besoccer.com/match/brescia/lecce/2022,2022,10,serie_b,62,61,1.0,1.0,0.0,0.0,1.7400000000000002,0.9161290322580644,1.0,-1.0
1286,Cittadella,Parma,1-2,https://www.besoccer.com/match/as-cittadella/parma-fc/2022,2022,10,serie_b,58,56,1.0,2.0,-1.0,0.0,1.0,1.7281553398058254,2.0,1.0
1287,Como,Pordenone,1-0,https://www.besoccer.com/match/como/pordenone/2022,2022,10,serie_b,37,48,1.0,0.0,1.0,1.0,0.5202702702702703,0.4313725490196078,-1.0,3.0
1288,Cremonese,Pisa SC,1-1,https://www.besoccer.com/match/us-cremonese/pisa-calcio/2022,2022,10,serie_b,58,57,1.0,1.0,0.0,0.0,1.1142857142857143,1.7234042553191489,2.0,-1.0
1289,Crotone,Benevento,0-2,https://www.besoccer.com/match/fc-crotone/benevento-calcio/2022,2022,10,serie_b,65,69,0.0,2.0,-1.0,0.0,0.950943396226415,0.7799999999999999,0.0,0.0
1290,Perugia,Reggina,0-2,https://www.besoccer.com/match/perugia/reggina/2022,2022,10,serie_b,58,44,0.0,2.0,-1.0,0.0,0.8680555555555556,0.5663265306122449,0.0,0.0
1291,Leicester,Arsenal,0-2,https://www.besoccer.com/match/leicester-city-fc/arsenal/2022,2022,10,premier_league,83,88,0.0,2.0,-1.0,0.0,1.1509009009009008,0.23571428571428574,1.0,1.0
1292,Burnley,Brentford,3-1,https://www.besoccer.com/match/burnley-fc/brentford/2022,2022,10,premier_league,72,73,3.0,1.0,1.0,1.0,0.33695652173913043,1.1500000000000001,-2.0,-2.0
1293,Liverpool,Brighton & Hove Albion,2-2,https://www.besoccer.com/match/liverpool/brighton-amp-hov/2022,2022,10,premier_league,94,72,2.0,2.0,0.0,0.0,1.3333333333333333,0.8620689655172414,2.0,-2.0
1294,Man. City,Crystal Palace,0-2,https://www.besoccer.com/match/manchester-city-fc/crystal-palace-fc/2022,2022,10,premier_league,98,74,0.0,2.0,-1.0,0.0,1.9646017699115046,0.851063829787234,3.0,2.0
1295,Newcastle,Chelsea,0-3,https://www.besoccer.com/match/newcastle-united-fc/chelsea-fc/2022,2022,10,premier_league,72,93,0.0,3.0,-1.0,0.0,1.191810344827586,1.53125,-2.0,-3.0
1296,Watford,Southampton,0-1,https://www.besoccer.com/match/watford-fc/southampton-fc/2022,2022,10,premier_league,64,78,0.0,1.0,-1.0,0.0,0.6761904761904762,0.9130434782608695,-1.0,2.0
1297,Tottenham Hotspur,Man. Utd,0-3,https://www.besoccer.com/match/tottenham-hotspur-fc/manchester-united-fc/2022,2022,10,premier_league,87,90,0.0,3.0,-1.0,0.0,0.6666666666666666,1.2586206896551724,2.0,-1.0
1298,Norwich City,Leeds United,1-2,https://www.besoccer.com/match/norwich-city-fc/leeds-united-afc/2022,2022,10,premier_league,70,71,1.0,2.0,-1.0,0.0,0.33185840707964603,0.6551724137931035,-3.0,2.0
1299,Aston Villa,West Ham,1-4,https://www.besoccer.com/match/aston-villa-fc/west-ham-united/2022,2022,10,premier_league,76,81,1.0,4.0,-1.0,0.0,1.3457943925233644,1.5337078651685394,1.0,-3.0
1300,Wolves,Everton,2-1,https://www.besoccer.com/match/wolverhampton/everton-fc/2022,2022,10,premier_league,74,80,2.0,1.0,1.0,1.0,0.33163265306122447,1.1213235294117647,-2.0,0.0
1301,Cardiff City,West Bromwich Albion,0-4,https://www.besoccer.com/match/cardiff-city-fc/west-bromwich/2022,2022,10,championship,59,61,0.0,4.0,-1.0,0.0,0.9456521739130435,1.1875,-1.0,-2.0
1302,Huddersfield Town,Blackburn Rovers,3-2,https://www.besoccer.com/match/huddersfield-town-fc/blackburn-rovers-fc/2022,2022,10,championship,53,56,3.0,2.0,1.0,1.0,1.1440677966101696,0.8037383177570093,0.0,-1.0
1303,Hull City,Blackpool,1-1,https://www.besoccer.com/match/hull-city/blackpool-fc/2022,2022,10,championship,53,48,1.0,1.0,0.0,0.0,0.18478260869565216,1.1694915254237288,-3.0,0.0
1304,Middlesbrough,Sheffield United,2-0,https://www.besoccer.com/match/middlesbrough-fc/sheffield-united/2022,2022,10,championship,59,58,2.0,0.0,1.0,1.0,1.1311475409836067,0.5957943925233645,-1.0,0.0
1305,Preston North End,Stoke City,1-1,https://www.besoccer.com/match/preston-north-end/stoke-city/2022,2022,10,championship,58,65,1.0,1.0,0.0,0.0,1.1220472440944882,0.8073394495412844,1.0,1.0
1306,Queens Park Rangers,Birmingham City,2-0,https://www.besoccer.com/match/queens-park-rangers-fc/birmingham-city-fc/2022,2022,10,championship,57,50,2.0,0.0,1.0,1.0,1.125,1.3823529411764706,0.0,-1.0
1307,Barnsley,Nottingham Forest,1-3,https://www.besoccer.com/match/barnsley-fc/nottingham-forest-fc/2022,2022,10,championship,54,58,1.0,3.0,-1.0,0.0,0.3739130434782609,0.7964601769911505,0.0,1.0
1308,Derby County,Reading,1-0,https://www.besoccer.com/match/derby-county-fc/reading-fc/2022,2022,10,championship,58,54,1.0,0.0,1.0,1.0,0.7521367521367521,1.0022522522522523,1.0,2.0
1309,Fulham,Swansea City,3-1,https://www.besoccer.com/match/fulham/swansea-city-afc/2022,2022,10,championship,61,66,3.0,1.0,1.0,1.0,1.3199152542372883,1.1767241379310345,1.0,1.0
1310,Luton Town,Coventry City,5-0,https://www.besoccer.com/match/luton-town-fc/coventry-city/2022,2022,10,championship,55,45,5.0,0.0,1.0,1.0,1.1280991735537191,0.3907563025210084,0.0,1.0
1311,Millwall,Bristol City,1-0,https://www.besoccer.com/match/millwall-fc/bristol-city-fc/2022,2022,10,championship,57,57,1.0,0.0,1.0,1.0,0.9451219512195123,1.5737704918032789,0.0,-2.0
1312,Peterborough United,AFC Bournemouth,0-0,https://www.besoccer.com/match/peterborough-u/afc-bournemouth/2022,2022,10,championship,51,69,0.0,0.0,0.0,0.0,1.3055555555555556,1.0069444444444444,1.0,-3.0
1313,PSG,Angers SCO,2-1,https://www.besoccer.com/match/paris-saint-germain-fc/angers-sco/2022,2022,10,ligue_1,96,71,2.0,1.0,1.0,1.0,1.8974358974358974,0.9466019417475728,4.0,-1.0
1314,Clermont,Lille,1-0,https://www.besoccer.com/match/clermont-foot/lillestrom/2022,2022,10,ligue_1,61,79,1.0,0.0,1.0,1.0,0.9556451612903226,1.0391752577319586,0.0,1.0
1315,Olympique Lyonnais,Monaco,2-0,https://www.besoccer.com/match/olympique-lyonnais/monaco/2022,2022,10,ligue_1,86,85,2.0,0.0,1.0,1.0,1.3965217391304348,1.3042452830188678,2.0,-1.0
1316,Troyes,Nice,1-0,https://www.besoccer.com/match/troyes/nice/2022,2022,10,ligue_1,59,69,1.0,0.0,1.0,1.0,0.6341463414634146,1.681578947368421,-2.0,-2.0
1317,Girondins Bordeaux,Nantes,1-1,https://www.besoccer.com/match/bordeaux/nantes/2022,2022,10,ligue_1,71,73,1.0,1.0,0.0,0.0,0.6355932203389831,1.1323529411764706,-2.0,1.0
1318,Stade Brestois,Stade de Reims,1-1,https://www.besoccer.com/match/stade-brestois-29/stade-reims/2022,2022,10,ligue_1,62,70,1.0,1.0,0.0,0.0,0.7983193277310924,0.5944954128440367,-2.0,1.0
1319,Metz,Stade Rennais,0-3,https://www.besoccer.com/match/metz/stade-rennes/2022,2022,10,ligue_1,66,75,0.0,3.0,-1.0,0.0,0.7743362831858407,0.3787878787878788,-2.0,2.0
1320,Strasbourg,Saint-Ãtienne,5-1,https://www.besoccer.com/match/strasbourg/saint-etienne/2022,2022,10,ligue_1,69,72,5.0,1.0,1.0,1.0,1.0105263157894737,0.7349397590361446,0.0,3.0
1321,Montpellier,Lens,1-0,https://www.besoccer.com/match/montpellier-hsc/lens/2022,2022,10,ligue_1,73,66,1.0,0.0,1.0,1.0,1.3984496124031007,1.6513761467889907,1.0,-3.0
1322,Olympique Marseille,Lorient,4-1,https://www.besoccer.com/match/olympique-marsella/lorient/2022,2022,10,ligue_1,80,69,4.0,1.0,1.0,1.0,1.4285714285714286,0.7448979591836734,1.0,1.0
1323,Osasuna,Granada,1-1,https://www.besoccer.com/match/osasuna/granada/2022,2022,10,primera_division,75,75,1.0,1.0,0.0,0.0,0.43636363636363634,0.23648648648648649,-1.0,2.0
1324,Valencia,Mallorca,2-2,https://www.besoccer.com/match/valencia-cf/mallorca/2022,2022,10,primera_division,83,67,2.0,2.0,0.0,0.0,1.1204819277108435,0.5394736842105263,1.0,2.0
1325,CÃ¡diz,AlavÃ©s,0-2,https://www.besoccer.com/match/cadiz/alaves/2022,2022,10,primera_division,71,70,0.0,2.0,-1.0,0.0,0.444,0.47972972972972977,-2.0,4.0
1326,Elche,Espanyol,2-2,https://www.besoccer.com/match/elche/espanyol/2022,2022,10,primera_division,65,68,2.0,2.0,0.0,0.0,0.5533980582524272,0.44999999999999996,1.0,2.0
1327,Athletic,Villarreal,2-1,https://www.besoccer.com/match/athletic-bilbao/villarreal/2022,2022,10,primera_division,81,83,2.0,1.0,1.0,1.0,0.9056122448979592,0.45714285714285713,1.0,0.0
1328,Sevilla,Levante,5-3,https://www.besoccer.com/match/sevilla/levante/2022,2022,10,primera_division,88,74,5.0,3.0,1.0,1.0,1.6676470588235293,0.3945945945945946,3.0,3.0
1329,Barcelona,Real Madrid,1-2,https://www.besoccer.com/match/barcelona/real-madrid/2022,2022,10,primera_division,95,94,1.0,2.0,-1.0,0.0,1.927586206896552,2.258666666666667,4.0,-2.0
1330,Real Betis,Rayo Vallecano,3-2,https://www.besoccer.com/match/betis/rayo-vallecano/2022,2022,10,primera_division,80,63,3.0,2.0,1.0,1.0,0.8984375,0.5837837837837838,0.0,2.0
1331,AtlÃ©tico,R. Sociedad,2-2,https://www.besoccer.com/match/atletico-madrid/real-sociedad/2022,2022,10,primera_division,91,83,2.0,2.0,0.0,0.0,0.9191176470588235,2.0526315789473686,2.0,-1.0
1332,Getafe,Celta,0-3,https://www.besoccer.com/match/getafe/celta/2022,2022,10,primera_division,77,78,0.0,3.0,-1.0,0.0,0.36792452830188677,1.027027027027027,-3.0,1.0
1333,VVV Venlo,MVV Maastricht,2-0,https://www.besoccer.com/match/vvv/mvv/2022,2022,10,eerste_divisie,61,48,2.0,0.0,1.0,1.0,0.8072992700729927,0.5607476635514019,2.0,2.0
1334,Emmen,Excelsior,0-1,https://www.besoccer.com/match/emmen/excelsior/2022,2022,10,eerste_divisie,55,59,0.0,1.0,-1.0,0.0,1.2857142857142858,1.6500000000000001,0.0,-1.0
1335,FC Eindhoven,TOP Oss,2-1,https://www.besoccer.com/match/fc-eindhoven/fc-oss/2022,2022,10,eerste_divisie,47,47,2.0,1.0,1.0,1.0,1.15625,0.1760204081632653,3.0,2.0
1336,ADO Den Haag,Den Bosch,3-2,https://www.besoccer.com/match/ado-den-haag/fc-den-bosch/2022,2022,10,eerste_divisie,62,47,3.0,2.0,1.0,1.0,1.3035714285714286,0.3689320388349514,2.0,2.0
1337,Dordrecht,Helmond Sport,0-1,https://www.besoccer.com/match/fc-dordrecht/helmond-sport/2022,2022,10,eerste_divisie,46,49,0.0,1.0,-1.0,0.0,0.42391304347826086,0.7452830188679245,-2.0,4.0
1338,Almere City,De Graafschap,1-2,https://www.besoccer.com/match/almere-city/graafschap/2022,2022,10,eerste_divisie,58,61,1.0,2.0,-1.0,0.0,1.1639344262295082,1.6674107142857144,0.0,-2.0
